"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","Material","Assembly","Washable","Power","Capacity","Coverage","Age","Model Number","DQ Score"
"DIY","BIN","344511","Wilko Vinyl Number 4 White 50mm","Wilko","50mm","White",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","BIN","344512","Wilko Vinyl Number 5 White 50mm","Wilko","50mm","White",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","BIN","344513","Wilko Vinyl Number 6 White 50mm","Wilko","50mm","White",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","BIN","344514","Wilko Vinyl Number 7 White 50mm","Wilko","50mm","White","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","BIN","344515","Wilko Vinyl Number 8 White 50mm","Wilko","50mm","White","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","BIN","344516","Wilko Vinyl Number 9 White 50mm","Wilko","50mm","White","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","BIN","344517","Wilko Vinyl Letter A White 50mm","Wilko","50mm","White",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","BIN","344528","Wilko Vinyl Letter B White 50mm","Wilko","50mm","White",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","BIN","344529","Wilko Self Adhesive Vinyl Number 0 Black 150mm","Wilko","150mm","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","BIN","344531","Wilko Self Adhesive Vinyl Number 1 Black 150mm","Wilko","150mm","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","BIN","344534","Wilko Self Adhesive Vinyl Number 2 Black 150mm","Wilko","150mm","Black","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","BIN","344537","Wilko Self Adhesive Vinyl Number 3 Black 150mm","Wilko","150mm","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","BIN","344542","Wilko Self Adhesive Vinyl Number 4 Black 150mm","Wilko","150mm","Black","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","BIN","344543","Wilko Self Adhesive Vinyl Number 5 Black 150mm","Wilko","150mm","Black","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","BIN","344545","Wilko Self Adhesive Vinyl Number 6 Black 150mm","Wilko","150mm","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","BIN","344548","Wilko Self Adhesive Vinyl Number 7 Black 150mm","Wilko","150mm","Black","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","BIN","344552","Wilko Self Adhesive Vinyl Number 9 Black 150mm","Wilko","150mm","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","BIN","344568","Wilko Self Adhesive Vinyl Number 8 Black 150mm","Wilko","150mm","Black","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","BIN","344570","Wilko Self Adhesive Vinyl Number 0 White 150mm","Wilko","1 Pack","White","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","BIN","344571","Wilko Self Adhesive Vinyl  Number 1 White 150mm","Wilko","150mm","White","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","BIN","344572","Wilko Self Adhesive Vinyl Number 2 White 150mm","Wilko","150mm","White",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","BIN","344573","Wilko Self Adhesive Vinyl Number 3 White 150mm","Wilko","150mm","White",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","BIN","344575","Wilko Self Adhesive Vinyl Number 4 White 150mm","Wilko","150mm","White","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","BIN","344578","Wilko Self Adhesive Vinyl Number 5 White 150mm","Wilko","150mm","White",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","BIN","344583","Wilko Self Adhesive Vinyl Number 6 White 150mm","Wilko","150mm","White",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","BIN","344586","Wilko Self Adhesive Vinyl Number 7 White 150mm","Wilko","150mm","White",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","BIN","344591","Wilko Self Adhesive Vinyl Number 8 White 150mm","Wilko","150mm","White",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","BIN","344598","Wilko Self Adhesive Vinyl Number 9 White 150mm","Wilko","150mm","White",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","BIN","344600","Wilko Self Adhesive Vinyl Number 0 Coloured 150mm","Wilko","150mm","Multi",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","BIN","344606","Wilko Self Adhesive Vinyl Number 1 Coloured 150mm","Wilko","150mm","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","BIN","344611","Wilko Self Adhesive Vinyl Number 2 Coloured 150mm","Wilko","150mm","Multi",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","BIN","344618","Wilko Self Adhesive Vinyl Number 3 Coloured 150mm","Wilko","150mm","Multi",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","BIN","344619","Wilko Self Adhesive Vinyl Number 4 Coloured 150mm","Wilko","150mm","Multi",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","BIN","344620","Wilko Self Adhesive Vinyl Number 5 Coloured 150mm","Wilko","150mm","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","BIN","344625","Wilko Self Adhesive Vinyl Number 6 Coloured 150mm","Wilko","150mm","Multi",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","BIN","344628","Wilko Self Adhesive Vinyl Number 7 Coloured 150mm","Wilko","150mm","Multi",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","BIN","344630","Wilko Self Adhesive Vinyl Number 8 Coloured 150mm","Wilko","150mm","Multi",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","BIN","344631","Wilko Self Adhesive Vinyl Number 9 Coloured 150mm","Wilko","150mm","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","BIN","344641","Wilko Numeral 0 Polished Chrome Effect 75mm","Wilko","75mm","Metal","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","BIN","344642","Wilko Numeral 1 Polished Chrome Effect 75mm","Wilko","75mm","Metal","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","BIN","344646","Wilko Numeral 2 Polished Chrome Effect 75mm","Wilko","75mm","Metal","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","BIN","344647","Wilko Numeral 3 Polished Chrome Effect 75mm","Wilko","75mm","Metal","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","BIN","344648","Wilko Numeral 4 Polished Chrome Effect 75mm","Wilko","75mm","Metal","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","BIN","344802","Wilko Numeral 5 Polished Chrome Effect 75mm","Wilko","75mm","Metal",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","BIN","344803","Wilko Numeral 6 Polished Chrome Effect 75mm","Wilko","75mm","Metal","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","BIN","344804","Wilko Numeral 7 Polished Chrome Effect 75mm","Wilko","75mm","Metal",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","BIN","344805","Wilko Numeral 8 Polished Chrome Effect 75mm","Wilko","75mm","Metal",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","BIN","344806","Wilko Numeral 9 Polished Chrome Effect 75mm","Wilko","75mm","Metal",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","BIN","344807","Wilko Letter A Polished Chrome Effect 75mm","Wilko","75mm","Metal",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","BIN","344808","Wilko Letter B Polished Chrome Effect 75mm","Wilko","75mm","Metal",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","BIN","344824","Wilko Letter Pack A-Z Upper and Lower Case Black","Wilko","Assorted","Black","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","BIN","344826","Wilko Letter Pack A-Z Upper and Lower Case White","Wilko","Assorted","White","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","BIN","344829","Wilko Wheelie Bin Number Kit Victorian Design Red","Wilko","Assorted","Red","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","BIN","344830","Wilko Wheelie Bin Number Kit Victorian DesignBlack","Wilko","Assorted","Green","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","BIN","344831","Wilko Wheelie Bin Number Kit Classical Red","Wilko","Assorted","Red","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","BIN","344832","Wilko Wheelie Bin Number Kit Classical Green","Wilko","Assorted","Green","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","BIN","344833","Wilko Beware Of Dog Sign 200X300mm","Wilko","200x300mm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","BIN","344835","Wilko Caution CCTV Sign 200X300mm","Wilko","200x300mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","BIN","344837","Wilko Warning Concealed Sign 200x50mm","Wilko","200x50mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","BIN","344838","Wilko Please Shut Gate  Sign 200x50mm","Wilko","200x50mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","BIN","344839","Wilko Driveway Clear Sign 200X50mm","Wilko","200x50mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","BIN","344840","Wilko Beware Of Dog Sign 200X50mm","Wilko","200x50mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","BIN","344841","Wilko No Free Newspaper Sign 200X50mm","Wilko","200x50mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","BIN","344842","Wilko Night Worker Sign 200X50mm","Wilko","200x50mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","BIN","344847","Wilko Mini No Smoking Sign Silver","Wilko","Mini","Silver","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","BIN","344848","Wilko Callers Only Sign 200x50mm","Wilko","200x50mm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","BIN","345221","Wilko Self Adhesive Letters A/B Black 150mm","Wilko","150mm","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","BIN","345222","Wilko Self Adhesive  Letters A  And B White 150mm","Wilko","150mm","White",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","BIN","345223","Wilko Self Adhesive  Letters A/B Floral  150mm","Wilko","150mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","BIN","345224","Wilko No Parking 24 Hr Access Sign 300X200mm","Wilko","300x200mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","BIN","345225","Wilko Vinyl For Sale Sign 200 x  300mm","Wilko","200x300mm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","BIN","345226","Wilko No Smoking Sign 200 x 300mm","Wilko","200x300mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","BIN","345227","Wilko Private Property Sign 200 x 300mm","Wilko","200x300mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","BRA","160270","Wilko Wall Bar Twin Slot Bracket White 43cm","Wilko","43x2.5cm","White","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"DIY","BRA","160272","Wilko Wall Bar Twin Slot Bracket White 100cm","Wilko","1000mm","White","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"DIY","BRA","160276","Wilko Twin Slot Bracket White 170mm","Wilko","170mm","White","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"DIY","BRA","160278","Wilko Bracket Twin Slot White 270mm","Wilko","270mm","White","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"DIY","BRA","160281","Wilko Bracket Twin Slot White 320mm","Wilko","320mm","White","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"DIY","BRA","161736","Wilko Storage Hook Plastic Coated Red Large","Wilko","Large",NA,NA,"Steel",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","BRA","161737","Wilko Ladder Hook Plastic Coated Red","Wilko","6.5x21cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9125
"DIY","BRA","161738","Wilko Tool Storage Hook Plastic Coated Red","Wilko","10x5.5cm",NA,NA,"Steel",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","BRA","189680","Wilko Bracket Twin Slot White 220mm","Wilko","220mm","White","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"DIY","BRA","343078","Wilko 12 Compartment Organiser Black Medium","Wilko","1 Pack",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","BRA","343088","Wilko 18 Compartment Organiser Black Large","Wilko","Large",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","BRA","343092","Wilko 17 Compartment Organiser Clear Medium","Wilko","Medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","BRA","345577","Wilko Square Utility Hook Small White","Wilko","1 Pack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","BRA","345578","Wilko Square Utility Hook Large White","Wilko","1 Pack",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","BRA","438302","Wilko Folding Sack Truck","Wilko","Close Size: 39x5.4x71.5cm, Open Size: 40x37.5x96cm","Black",NA,"Metal and Aluminium",NA,NA,NA,NA,NA,NA,NA,1
"DIY","BRA","438780","Wilko Rectangular Furniture Dolly","Wilko","Transportation Board 575x300x145mm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BRA","4641040","Wilko London Bracket 75 x 100mm White","Wilko","100x75mm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BRA","4641240","Wilko Shelf Bracket 100 x 125mm White","Wilko","125x100mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","BRA","4641440","Wilko London Bracket 125 x 150mm White","Wilko","150x125mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","BRA","4641640","Wilko London Bracket 200 x 150mm White","Wilko","200x150mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","BRA","4641840","Wilko London Bracket  175 x 225mm White","Wilko","225x175mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","BRA","4642040","Wilko Shelf Bracket 200 x 250mm White","Wilko","250x200mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","BRA","4642240","Wilko London Bracket 250 x 300mm White","Wilko","300x250mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","BRA","4642440","Wilko London Bracket 300 x 350mm White","Wilko","35x30cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","BUL","434237","Wilko Energy Saving Bulb CFL Spiral SES 9W 1pk","Wilko","9W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434238","Wilko Energy Saving Bulb CFL Spiral BC 11W 1pk","Wilko","11W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434239","Wilko Energy Saving Bulb CFL Spiral ES 11W 1pk","Wilko","11W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434240","Wilko Energy Saving Bulb CFL Spiral ES 23W 1pk","Wilko","23W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434241","Wilko Energy Saving Bulb CFL Spiral BC 23W 1pk","Wilko","23W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434242","Wilko Energy Saving Bulb CFL Stick ES 11W 1pk","Wilko","11W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434243","Wilko Energy Saving Bulb CFL Stick BC 11W 1pk","Wilko","11W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434416","Wilko Halogen Bulb GU10 Cap 28W (35W) 3pk","Wilko","28W",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434417","Wilko Halogen Bulb GU10 Cap 40W (50W) 3pk","Wilko","40W",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434418","Wilko Halogen Bulb GU10 Cap 40W 6pk","Wilko","40W",NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434423","Wilko Halogen Bulb Linear 120W 78mm","Wilko","120W",NA,"1pk",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434424","Wilko Halogen Bulb Linear 240W 118mm","Wilko","240W",NA,"1pk",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434425","Wilko Halogen Bulb Linear 400W 118mm","Wilko","400W",NA,"1pk",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434426","Wilko Halogen Capsule G4 Cap 20W 4pk","Wilko","20W",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434427","Wilko Halogen Capsule G4 Cap 10W 4pk","Wilko","10W",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434428","Wilko Halogen Capsule G9 Cap 18W 4pk","Wilko","18W",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434429","Wilko Halogen Capsule G9 Cap 28W 4pk","Wilko","28W",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434431","Wilko Halogen Spotlight Bulb R50 SES Cap 28W 4pk","Wilko","28W",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434432","Wilko Halogen Spotlight Bulb R63 ES Cap 42W 2pk","Wilko","42W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434434","Wilko Halogen Bulb GLS BC Cap 28W A55 2pk","Wilko","28W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434435","Wilko Halogen Bulb GLS BC Cap 42W A55 2pk","Wilko","42W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434436","Wilko Halogen Bulb GLS BC Cap 42W A55 4pk","Wilko","42W",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434437","Wilko Halogen Bulb GLS BC Cap 70W A55 2pk","Wilko","70W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434438","Wilko Halogen Bulb GLS BC Cap 70W A55 4pk","Wilko","70W",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434439","Wilko Halogen Bulb GLS ES Cap 28W A55 2pk","Wilko","28W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434440","Wilko Halogen Bulb GLS ES Cap 42W A55 2pk","Wilko","42W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434441","Wilko Halogen Bulb GLS ES Cap 42W A55 4pk","Wilko","42W",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434442","Wilko Halogen Bulb GLS ES Cap 70W A55 2pk","Wilko","70W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434443","Wilko Halogen Bulb GLS BC Cap 105W A60 2pk","Wilko","105W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434444","Wilko Halogen Bulb GLS ES Cap 105W A60 2pk","Wilko","105W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434445","Wilko Halogen Bulb Candle SBC Cap 42W 2pk","Wilko","42W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434446","Wilko Halogen Bulb Candle BC Cap 18W 2pk","Wilko","18W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434447","Wilko Halogen Bulb Candle BC Cap 28W 2pk","Wilko","28W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434448","Wilko Halogen Bulb Candle BC Cap 42W 2pk","Wilko","42W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434449","Wilko Halogen Bulb Candle BC Cap 42W 4pk","Wilko","42W",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434450","Wilko Halogen Bulb Candle SES Cap 18W 2pk","Wilko","18W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434451","Wilko Halogen Bulb Candle SES Cap 28W 2pk","Wilko","28W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434452","Wilko Halogen Bulb Candle SES Cap 42W 2pk","Wilko","42W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434453","Wilko Halogen Bulb Candle SES Cap 42W 4pk","Wilko","42W",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434454","Wilko Halogen Bulb Candle ES Cap 28W 2pk","Wilko","28W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434455","Wilko Halogen Bulb Candle ES Cap 42W 2pk","Wilko","42W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434456","Wilko Halogen Bulb Round SBC Cap 28W 2pk","Wilko","28W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434457","Wilko Halogen Bulb Round BC Cap 18W 2pk","Wilko","18W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434458","Wilko Halogen Bulb Round BC Cap 28W 2pk","Wilko","28W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434459","Wilko Halogen Bulb Round BC Cap 42W 2pk","Wilko","42W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434460","Wilko Halogen Bulb Round BC Cap 42W 4pk","Wilko","42W",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434461","Wilko Halogen Bulb Round SES Cap 18W 2pk","Wilko","18W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434462","Wilko Halogen Bulb Round SES Cap 28W 2pk","Wilko","28W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434464","Wilko Halogen Bulb Round SES Cap 42W 2pk","Wilko","42W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434465","Wilko Halogen  Bulb Round SES Cap 42W 4pk","Wilko","42W",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434466","Wilko Halogen Bulb  Round ES Cap 28W 2pk","Wilko","28W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434467","Wilko Halogen Bulb  Round ES Cap 42W 2pk","Wilko","42W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434468","Wilko Bulb Cooker SES Cap 28W 2pk","Wilko","28W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434665","Wilko Inc Pygmy Sewing Machine Bulb SBC 15W 1pk","Wilko","15W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434666","Wilko Inc PYGMY Sewing Machine Bulb BC 15w 2pk","Wilko","15W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434667","Wilko Inc Pygmy Fridge Bulb SES Cap 15W 2pk","Wilko","15W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434669","Wilko Inc Oven Bulb SES Cap 25W 1pk","Wilko","25W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434670","Wilko Inc Oven Bulb SES Cap 15W 1pk","Wilko","15W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434671","Wilko Linear Tube T5 530mm 13W 1pk","Wilko","13W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434672","Wilko Linear Tube T5 300mm 8W 1pk","Wilko","8W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434673","Wilko Linear Tube T8 4Ft 36W 1pk","Wilko","36W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434674","Wilko Linear Tube T8 5ft 58W 1pk","Wilko","58W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434676","Wilko Energy Saving Bulb 4 Pin G24 18W 1pk","Wilko","18W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434677","Wilko Low Energy Bulb 2D 16W 2pin 1pk","Wilko","16W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","434678","Wilko Low Energy Bulb 2D 28W 4pin 1pk","Wilko","28W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","437658","Wilko Halogen Bulb GU5.3 Cap 50W 6pk","Wilko","50W",NA,"6pk",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","437659","Wilko Halogen Bulb GLS ES Cap 70W 4pk A55","Wilko","70W",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","437660","Wilko Halogen Bulb Candle SES Cap 28w 4pk","Wilko","28W",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","437661","Wilko Ecohalogen Fireglow Bulb 60W 2pk","Wilko","42W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","437662","Wilko LED Bulb GU10 5W Silver Dimmable 1pk","Wilko","5W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","437663","Wilko LED Bulb GU10 4W Dimmable 1pk","Wilko","4W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
