"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","Material","Assembly","Washable","Power","Capacity","Coverage","Age","Model Number","DQ Score"
"DIY","BUL","437697","Wilko LED Bulb Candle Opal SES Cap 6W Dimmable","Wilko","6W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","438229","Wilko LED Strip Light 221mm 5W","Wilko","5W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","438230","Wilko LED Strip Light 284mm 5W","Wilko","5W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","438812","Wilko Light Bulb Changer Tool","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","BUL","456807","Wilko LED Bulb Candle Coated BC 5W Dimmable 2pk","Wilko","5W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456808","Wilko LED Bulb Candle Coated SES 5W Dimmable 2pk","Wilko","5W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456809","Wilko LED Bulb Round Coated BC 5W Dimmable 2pk","Wilko","5W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456810","Wilko LED Bulb Round Coated SES 5W Dimmable 2pk","Wilko","5W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456811","Wilko LED Bulb Round Coated BC 6W Dimmable","Wilko","6W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456812","Wilko LED Bulb Round Coated ES 6W Dimmable","Wilko","6W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456813","Wilko LED Bulb Round Coated SES Cap 6W Dimmable 1pk","Wilko","6W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456814","Wilko LED Bulb GU10 4W Dimmable White 3pk","Wilko","4W",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456815","Wilko LED Bulb GU10 5W Daylight Silver","Wilko","5W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456816","Wilko LED Bulb GU10 5W Dimmable White 3pk","Wilko","5W",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456817","Wilko LED Bulb GLS 15W B22 Dimmable Daylight","Wilko","15W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456818","Wilko LED Bulb Round 5W BC Daylight 2pk","Wilko","5W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456819","Wilko LED Bulb Round 5W SES Daylight 2pk","Wilko","5W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456820","Wilko LED Bulb Round 5W ES Daylight","Wilko","5W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456841","Wilko LED Bulb Filament Classic Frost BC 7W","Wilko","7W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456842","Wilko LED Bulb Filament Classic Frost ES 7W","Wilko","7W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456843","Wilko LED Bulb Filament Classic Clear BC 7W","Wilko","7W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456844","Wilko LED Bulb Filament Classic ES 7W Clear","Wilko","7W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456845","Wilko LED Bulb Filament Classic Day BC 7W","Wilko","7W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456846","Wilko LED Bulb Filament Classic ES 7W Daylight","Wilko","7W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456847","Wilko LED Bulb Filament Candle BC 4W Clear","Wilko","4W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456848","Wilko LED Bulb Filament Candle SES 4W Clear","Wilko","4W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456849","Wilko LED Bulb Filament Candle BC 4W Frosted","Wilko","4W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456850","Wilko LED Bulb Filament Candle SES 4W Frosted","Wilko","4W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456851","Wilko LED Bulb Filament Candle BC 4W Daylight","Wilko","4W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456852","Wilko LED Bulb Filament Candle SES 4W Daylight","Wilko","4W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456853","Wilko LED Bulb Filament Round Frosted BC 4W","Wilko","4W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456854","Wilko LED Bulb Filament Round Frosted SES 4W","Wilko","4W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456855","Wilko LED Bulb Filament Round Frosted ES 4W","Wilko","4W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456856","Wilko LED Bulb Filament Round Clear BC 4W","Wilko","4W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456858","Wilko LED Bulb Filament Round BC 4W Daylight","Wilko","4W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456859","Wilko LED Bulb Filament Round SES 4W Daylight","Wilko","4W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456880","Wilko LED Bulb Filament R50 3W","Wilko","3W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456881","Wilko LED Bulb Filament R63 4W","Wilko","4W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","5156240","Wilko Starter for Fluorescent Light 80W","Wilko","1 Pack",NA,"1",NA,NA,NA,"4-65W",NA,NA,NA,NA,1
"DIY","BUL","60686","Wilko Starter for Fluorescent Light 125W","Wilko","1 Pack",NA,"1",NA,NA,NA,"125W",NA,NA,NA,NA,1
"DIY","CYC","299174","3 In 1 Bike Maintenance Spray 250ml","3in1","250ml",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333
"DIY","CYC","445343","Barracuda Icon Alloy 18 Speed Jump Bike White/Black, 24"" Wheel","Barracuda","130cm x 20cm x 76xm","White",NA,NA,NA,NA,NA,NA,NA,"12 Years +",NA,1
"DIY","CYC","445345","Barracuda Lynx 18 Speed Dual Suspension Mountain Bike Pink/White, 24"" Wheel","Barracuda","130cm x 20cm x 76xm","Pink",NA,NA,NA,NA,NA,NA,NA,"12 Years +",NA,1
"DIY","CYC","445348","Barracuda Draco 1 Mountain Bike Black/Blue, 20"" Wheel","Barracuda","130cm x 20cm x 76xm","Black",NA,NA,NA,NA,NA,NA,NA,"12 Years +",NA,1
"DIY","CYC","445349","Barracuda Draco 1 Mountain Bike Black/Blue, 22"" Wheel","Barracuda","130cm x 20cm x 76xm","Black",NA,NA,NA,NA,NA,NA,NA,"12 Years +",NA,1
"DIY","CYC","445350","Barracuda Draco 1 Mountain Bike Black/Blue, 15"" Wheel","Barracuda","130cm x 20cm x 76xm","Black",NA,NA,NA,NA,NA,NA,NA,"12 Years +",NA,1
"DIY","CYC","445351","Barracuda Draco 1 Mountain Bike Black/Blue, 17"" Wheel","Barracuda","130cm x 20cm x 76xm","Black",NA,NA,NA,NA,NA,NA,NA,"12 Years +",NA,1
"DIY","CYC","445360","Barracuda Liberty Trekking Bike Silver/Black, 19""Wheel","Barracuda","130cm x 20cm x 76xm","Silver",NA,NA,NA,NA,NA,NA,NA,"12 Years +",NA,1
"DIY","CYC","445361","Barracuda Liberty Trekking Bike Silver/Black, 21""Wheel","Barracuda","130cm x 20cm x 76xm","Silver",NA,NA,NA,NA,NA,NA,NA,"12 Years +",NA,1
"DIY","CYC","445362","Barracuda Liberty Trekking Bike Silver/Black, 17""Wheel","Barracuda","130cm x 20cm x 76xm","Silver",NA,NA,NA,NA,NA,NA,NA,"12 Years +",NA,1
"DIY","CYC","445363","Barracuda Liberty Trekking Bike Silver/Black, 19""Wheel","Barracuda","130cm x 20cm x 76xm","Silver",NA,NA,NA,NA,NA,NA,NA,"12 Years +",NA,1
"DIY","CYC","337325","Bi- Tech Water Bottle With Cage","Bi-Tech","1 Pack",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333
"DIY","CYC","445340","Classic Touriste Commuter Bike White, 19"" Wheel","Classic","130cm x 20cm x 76xm","White",NA,NA,"No",NA,NA,NA,NA,NA,NA,1
"DIY","CYC","435203","Star Wars The Force Awakens Bicycle Bell","Disney","6cm diameter","Black","1",NA,NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"DIY","CYC","435206","Disney Princess Drinking Bottle 200ml","Disney","200ml","Pink","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","CYC","435207","Star Wars-The Force Awakens Drinking Bottle 200ml","Disney","200ml","Black","1",NA,NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"DIY","CYC","435210","Disney Princess Cycle Safety Helmet","Disney","To fit head size 48-52cm","Pink","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","CYC","435211","Star Wars The Force Awakens Cycle Safety Helmet","Disney","To fit head size 48-52cm","Black","1",NA,NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"DIY","CYC","435215","Star Wars The Force Awakens Knee and Elbow Pad","Disney","knee pad 10 x 15 cm / elbow pad 9 x 14.5cm","Black","2pk","nylon","No",NA,NA,NA,NA,"3+","M13041",0.6
"DIY","CYC","435218","Disney Princess Bicycle Mitts","Disney","9 x 12cm","Yellow","1","woven","No","Hand Wash Only",NA,NA,NA,"3+","M13044",0.65
"DIY","CYC","435219","Star Wars The Force Awakens Bicycle Mitts","Disney","9 x 12cm","Black","1","woven","No","Hand Wash Only",NA,NA,NA,"3+","M13045",0.6
"DIY","CYC","258270","Wilko Stabiliser Kit Universal Fit","ETC","2 Pack",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333
"DIY","CYC","76690","Wilko Cycle Stand","ETC","1 Pack",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333
"DIY","CYC","445324","Flite Panic BMX Bike Pink 20in Wheel","Flite","108cm x 20cm x 59cm","Pink",NA,NA,NA,NA,NA,NA,NA,"7 - 12 Years",NA,1
"DIY","CYC","445325","Flite Panic BMX Bike Green, 20"" Wheel","Flite","108cm x 20cm x 59cm","Green",NA,NA,NA,NA,NA,NA,NA,"7 - 12 Years",NA,1
"DIY","CYC","445327","Flite Panic Mag BMX Bike Pink, 20"" Wheel","Flite","108cm x 20cm x 59cm","Pink",NA,NA,NA,NA,NA,NA,NA,"7 - 12 Years",NA,1
"DIY","CYC","445328","Flite Turbo Six Speed Full Suspension Junior BikeWhite/Green, 20"" Wheel","Flite","108cm x 20cm x 59cm","Green",NA,NA,NA,NA,NA,NA,NA,"7 - 12 Years",NA,1
"DIY","CYC","445329","Flite Delta Trials Bike Blue, 24"" Wheel","Flite","130cm x 20cm x 76xm","Blue",NA,NA,NA,NA,NA,NA,NA,"8 - 12 Years",NA,1
"DIY","CYC","445334","Flite Active Hardtail Mountain Bike Blue 20"" Wheel","Flite","130cm x 20cm x 76xm","Blue",NA,NA,NA,NA,NA,NA,NA,"12 Years +",NA,1
"DIY","CYC","445335","Flite Active Hardtail Mountain Bike Purple18 Gears 26in Wheel","Flite","130cm x 20cm x 76xm","Purple",NA,NA,NA,NA,NA,NA,NA,"12 Years +",NA,1
"DIY","CYC","445337","Flite Taser II Dual Suspension Mountain Bike Blackand Purple 18 Speed 26in Wheel","Flite","130cm x 20cm x 76xm","Black",NA,NA,NA,NA,NA,NA,NA,"12 Years +",NA,1
"DIY","CYC","445338","Flite Phaser Dual Suspension Mountain Bike Black18 Gears 26in Wheel","Flite","130cm x 20cm x 76xm","Black",NA,NA,NA,NA,NA,NA,NA,"12 Years +",NA,1
"DIY","CYC","337625","GT85 Oil Spray Lubricant 400ml","GT85","400ml",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","CYC","431574","Kidzamo Dinosaur Helmet 48-54cm","Kidzamo","48-54cm","Green","1",NA,"No",NA,NA,NA,NA,NA,NA,0.65
"DIY","CYC","431575","Kidzamo Pony Helmet 48-54cm","Kidzamo","48-54cm","White","1",NA,"No",NA,NA,NA,NA,NA,NA,0.65
"DIY","CYC","336764","Muc-Off Step 1 Step  Bicycle Cleaner 500ml","Muc Off","500ml",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.775
"DIY","CYC","336765","Muc-Off Step 2 Chain and Gears Degreaser 400ml","Muc Off","400ml",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333
"DIY","CYC","336766","Muc-Off Step 3 Protect and Shine Cycle Care 500ml","Muc Off","500ml",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333
"DIY","CYC","336768","Muc-Off Step 4 Chain Lube 50ml","Muc Off","50ml",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.775
"DIY","CYC","431582","Muc-Off Step 4 Dry Oil 50ml","Muc Off","50ml","Black","1",NA,NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"DIY","CYC","431583","Muc-Off Fabric Protect Spray 400ml","Muc Off","400ml","Black","1",NA,NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"DIY","CYC","435205","Peppa Pig Drinking  Bottle 200ml","Peppa Pig","200ml","Pink",NA,NA,NA,NA,NA,NA,NA,"3+",NA,1
"DIY","CYC","435209","Peppa Pig Safety Cycle Helmet","Peppa Pig","To fit head size 48-52cm","Pink","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","CYC","435217","Peppa Pig Bicycle Mitts","Peppa Pig","9 x 12cm","Yellow","1","woven","No","Hand Wash Only",NA,NA,NA,"3+","M13043",0.65
"DIY","CYC","345100","Schwalbe Bicycle Tube Black 700C 18/28C Presta SV15","Schwalbe","1 Pack",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","CYC","345101","Schwalbe Bicycle Tube Black 700C 28 Presta SV17","Schwalbe","1 Pack",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","CYC","345102","Schwalbe Bicycle Tube 700 28/45  Schrader AV17","Schwalbe","1 Pack",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","CYC","289616","Slime Tube Sealant 237ml","Slime","237ml",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","CYC","342580","Skabs Slime Self Adhesive Patches 6pk","Slime","6 Pack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","CYC","342581","Slime Smart Tube 26 x 1.75-2.125in Presta Valve","Slime","1 Pack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","CYC","342582","Slime Smart Tube Self Healing Inner Tube 26 x1.75-2.125in Schrader Valve","Slime","1 Pack",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","CYC","342583","Slime Smart Inner Tube 29in Schrader Valve","Slime","1 Pack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","CYC","342584","Slime Tube 700X19 25C Pres","Slime","1 Pack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","CYC","342585","Slime Tube 700X28 32C Presta","Slime","1 Pack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","CYC","445310","Sonic Daisy Bike White/Pink, 12"" Wheel","Sonic","67cm x 15cm x 36cm","Pink",NA,NA,NA,NA,NA,NA,NA,"2 - 4 Years",NA,1
"DIY","CYC","445312","Sonic Buzz Bike Spoked Wheels, 12"" Wheel","Sonic","67cm x 15cm x 36cm","Black",NA,NA,NA,NA,NA,NA,NA,"2 - 4 Years",NA,1
"DIY","CYC","445316","Sonic Glamour Bike, 16"" Wheel","Sonic","98cm x 16cm x 55cm","Purple",NA,NA,NA,NA,NA,NA,NA,"6 - 8 Years",NA,1
"DIY","CYC","345103","Schwalbe Inner Tube 26 1.50/2.50 Schrader AV13","Swalbe","1 Pack",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333
"DIY","CYC","435200","Thomas & Friends Bicycle Bell","Thomas & Friends","6cm diameter","Blue","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","CYC","435204","Thomas & Friends Drinking Bottle 200ml","Thomas & Friends","200ml","Blue","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","CYC","435208","Thomas & Friends Safety Cycle Helmet","Thomas & Friends","To fit head size 48-52cm","Blue","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","CYC","435216","Thomas & Friends Bicycle Mitts","Thomas & Friends","9 x 12cm","Green","1","woven","No","Hand Wash Only",NA,NA,NA,"3+","M13042",0.65
"DIY","CYC","445365","Vitesse Swift 21 Speed Road Bike White, 22"" Wheel","Vittesse","130cm x 20cm x 76xm","White",NA,NA,NA,NA,NA,NA,NA,"12 Years +",NA,0.95
"DIY","CYC","445366","Vitesse Rapid Alloy Road Bike 22in Frame 700c Wheel","Vittesse","130cm x 20cm x 76xm","Blue",NA,NA,NA,NA,NA,NA,NA,"12 Years +",NA,0.95
"DIY","CYC","445367","Vitesse Rush Alloy Road Bike 22in Frame 700c Wheel","Vittesse","130cm x 20cm x 76xm","Red",NA,NA,NA,NA,NA,NA,NA,"12 Years +",NA,0.95
"DIY","CYC","411064","WD-40 Dual Action Lubricant Spray 250ml","WD-40","250ml",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.65
"DIY","CYC","199457","Wilko Cycle Oil 100ml","Weldtite","100ml",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333
"DIY","CYC","106136","Wilko Universal Brake Inner Wire 1.2m","Wilko","1 Pack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","CYC","106137","Wilko Cantilever Brake Pads 52mm Blocks","Wilko","2 Pack",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","CYC","11468","Wilko Cycle Tyre Levers 3pk","Wilko","3 Pack",NA,"3pk",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","CYC","11541","Wilko Cycle Pump with Adaptor Black 15in","Wilko","15in",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","CYC","120313","Wilko Inner Tube 26in 1.75 x 2.125 Schrader Valve","Wilko","26x1.75",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","CYC","120314","Wilko Inner Tube 24in 1.75 x 2.125 Schrader Valve","Wilko","24x1.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","CYC","120315","Wilko Inner Tube 20in 1.75 x 2.125 Schrader Valve","Wilko","20x1.75s/v",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","CYC","120316","Wilko Inner Tube 27in 1 and 1/4in Presta Valve","Wilko","27x1.4s/v",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","CYC","122537","Wilko Heavy Duty Coil Lockand Bracket","Wilko","180cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","CYC","128446","Wilko Clip On Front Mud Guard","Wilko","2 Pack",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","CYC","128451","Wilko 12 Function Cycle Computer","Wilko","1 Pack",NA,"1",NA,"No",NA,"Battery",NA,NA,NA,NA,0.65
"DIY","CYC","128490","Wilko I Love My Bike Cycle Bell","Wilko","1 Pack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","CYC","128513","Wilko Handlebar Grips Set of 2","Wilko","2 Pack",NA,"2pk",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","CYC","128517","Wilko Mountain Bike Cycle Pump","Wilko","1 Pack",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","CYC","128523","Wilko Cycle Tyre 20 x 1.75in","Wilko","20 x 1.75in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","CYC","128525","Wilko Mountain Bike Cycle Tyre 26 x 1.75in","Wilko","26X1.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","CYC","128526","Wilko Cycle Tyre Size 26 x 1.95in","Wilko","26x1.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","CYC","130970","Wilko Gel Filled Saddle Cover","Wilko",NA,NA,"1pk",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","CYC","194385","Wilko V- Style Brake Pads","Wilko","2 Pack",NA,"2pk",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","CYC","198903","Wilko Deluxe Cycle Puncture Repair Kit","Wilko","1 Pack",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","CYC","198925","Wilko Saddle Bag Black Small","Wilko","Small",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","CYC","198934","Wilko Trouser Bands Black 2pk","Wilko",NA,NA,"2pk",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","CYC","199286","Wilko Cross Country Cycle Tyre","Wilko",NA,NA,"1pk",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","CYC","199287","Wilko Inner Tube 700C Presta Valve","Wilko","1 Pack",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","CYC","226343","Wilko PVC Bicycle Cover","Wilko","One Size",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","CYC","226345","Wilko Armoured Cable Lock 1m x 22mm","Wilko","1m x 22mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","CYC","257873","Wilko Universal Gear Inner Wire","Wilko","1 Pack",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","CYC","258252","Wilko Cycle Water Bottle Cage Black Steel","Wilko","1 Pack",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","CYC","258261","Wilko Universal Rear Mudguard Black","Wilko","1 Pack",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","CYC","258262","Wilko Detachable Cycle Basket Black","Wilko","Large",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","CYC","258269","Wilko Pump Connector Dual Fitting","Wilko","1 Pack",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","CYC","258276","Wilko Self Seal Repair Patches","Wilko","9 Pack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","CYC","286532","Wilko Cable Lock 1.2m x 10mm","Wilko","1.2m x 10mm","Black","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","CYC","286539","Wilko Cycle Multi Tool","Wilko",NA,NA,"1pk",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","CYC","286541","Polisport Drinks Bottle 900ml","Wilko","900ml",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.775
"DIY","CYC","286542","Wilko Water Bottle Cage Aluminium","Wilko","1 Pack",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","CYC","286543","Wilko Cycle Bell Mini Flick Black","Wilko","Universal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","CYC","286561","Wilko Child Polyester High Visibility Vest","Wilko","Child",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","CYC","286889","Wilko Bicycle Flick Bell Football Black and White","Wilko","1 Pack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","CYC","286890","Wilko Bicycle Flick Bell Ladybird","Wilko","1 Pack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","CYC","323218","Wilko 11 in 1 Multi Tool","Wilko","1 Pack",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","CYC","323219","Wilko Inner Tube 700C Presta Valve","Wilko","700 x 18/20/25",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","CYC","323221","Bi-Tech Performance Track Mitts Black Small/Medium","Wilko","Small/Medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.775
"DIY","CYC","323222","Bi-Tech Performance Track Mitts Black Large/Ex Large","Wilko","Large, Ex Large",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.775
"DIY","CYC","323223","Bi-Tech Cycle Lightweight Gloves Grey Small/Medium","Wilko","Small, Medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.775
"DIY","CYC","323224","Wilko Full finger Gloves Extra Large","Wilko","X Large",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","CYC","323225","Wilko Track Pump with Pressure Gauge Black","Wilko","1 Pack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","CYC","337304","Wilko Cycle Cleaning Brush Set 2pk","Wilko","2 Pack",NA,"2pk",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","CYC","337663","Wilko Pocket Dual Valve Pump","Wilko","1 Pack",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","CYC","337768","Jetvalve C02 Cylinders 5pk","Wilko","5 Pack",NA,"5pk",NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333
"DIY","CYC","337769","Jetvalve CO2 Tyre Inflator","Wilko","1 Pack",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333
"DIY","CYC","342333","Wilko LED Silicon Bike Lights Front and Rear","Wilko","2 Pack",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","CYC","342369","Wilko LED Bike Light Set Front and Rear","Wilko","L3.6 x W3.6 x H10.3cm, L7.4 x W3.4 x H4.3cm","Multi","2pk",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","CYC","342372","Wilko LED Bike Light Rear High Intensity","Wilko","1 Pack",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","CYC","342373","Wilko Cree LED Bike Light Front High Intensity","Wilko","1 Pack",NA,"1",NA,"No","Do Not Wash",NA,NA,NA,NA,NA,0.65
"DIY","CYC","342374","Wilko LED Ultra Bright Rear Bike Light","Wilko","1 Pack",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","CYC","342604","Wilko Cable End Covers 4pk","Wilko","6 Pack",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","CYC","342623","Wilko Handle Bar Head Plugs 2pk","Wilko","2 Pack",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
