"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","Material","Assembly","Washable","Power","Capacity","Coverage","Model Number","DQ Score"
"HOM","PHO","291013","Wilko Black Photo Frame 10 x 8in","Wilko","10x8in","Black","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","291027","Wilko Black Photo Frame 12 x 10in","Wilko","10x12in","Black","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","291028","Wilko Black Photo Frame 14 x 11in","Wilko","14x11in","Black","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","291029","Wilko Black Photo Frame 20 x 16in","Wilko","16x20in","Black","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","291032","Wilko Black Multi Aperture Photo Frame3 x 6 x 4in","Wilko","3x6x4in","Black","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","291043","Wilko Light Wood Effect Photo Frame 6 x 4in","Wilko","6x4in","Wood","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","291044","Wilko Light Wood Effect Photo Frame 7 x 5in","Wilko","7x5in","Wood","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","291045","Wilko Light Wood Effect Photo Frame 8 x 6in","Wilko","8x6in","Wood","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","291046","Wilko Light Wood Effect Photo Frame 10 x 8in","Wilko","10x8in","Wood","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","291078","Wilko Light Wood Effect Photo Frame 12 x 10in","Wilko","10x12in","Wood","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","291079","Wilko Light Wood Effect Photo Frame 14 x 11in","Wilko","14x11in","Wood","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","291080","Wilko Light Wood Effect Photo Frame 20 x 16in","Wilko","16x20in","Wood","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","291082","Wilko Light Wood Effect Multi Aperture Photo Frame3 x 6 x4in","Wilko","3x6x4in","Wood","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","296910","Wilko Pewter Effect Photo Frame 16 x 12in","Wilko","16x12in","Grey","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","296929","Wilko Black Multi Aperture Photo Frame5 x 6 x4in","Wilko","5x6x4in","Black","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","296932","Wilko Light Wood Effect Multi Aperture Photo Frame6 x 6 x 4in","Wilko","Multi App Frame","Wood","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","296941","Wilko Mirror Glass Photo Frame 6 x 4in","Wilko","6x4in","Silver","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","296942","Wilko Mirror Glass Photo Frame 7 x 5in","Wilko","7x5in","Silver","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","296943","Wilko Mirror Glass Photo Frame 8 x 6in","Wilko","8x6in","Silver","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","296944","Wilko Mirror Glass Photo Frame 10 x 8in","Wilko","10x8in","Silver","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","296946","Wilko Rustic Effect Photo Frame 6 x 4in","Wilko","6x4in","Wood","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","296966","Wilko White Multi Aperture Photo Frame5 x 6 x4in","Wilko","5x6x4in","White","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","296967","Wilko White Photo Frame 6 x 4in","Wilko","6x4in","White","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","296968","Wilko White Photo Frame 7 x 5in","Wilko","7x5in","White","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","296969","Wilko White Photo Frame 8 x 6in","Wilko","8x6in","White","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","296970","Wilko White Photo Frame 10 x 8in","Wilko","10x8in","White","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","296971","Wilko White Photo Frame 12 x 10in","Wilko","12x10in","White","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","296972","Wilko White Photo Frame 14 x 11in","Wilko","14x11in","White","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","296973","Wilko White Photo Frame 20 x 16in","Wilko","16x20in","White","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","296975","Wilko White Multi Aperture Photo Frame3 x 6 x 4in","Wilko","3x6x4in","White","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","296977","Wilko Picture Hanging Kit","Wilko","Single","Multi","1","Metal",NA,NA,NA,NA,NA,NA,1
"HOM","PHO","296979","Wilko Silver Butterfly Detail Photo Frame 6 x 4in","Wilko","6x4in","Silver","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","297093","Wilko Easy Black Photo Frame 8 x 6in","Wilko","8x6in","Black","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","309999","Wilko Silver Butterfly Detail Photo Frame 8 x 6in","Wilko","6x8in","Silver","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","310005","Wilko Silver Butterfly Detail Photo Frame 7 x 5in","Wilko","5x7in","Silver","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","311817","Wilko Black Multi Aperture Photo Frame9 x 6 x4in","Wilko","6x4in","Black","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","311818","Wilko Light Wood Effect Multi Aperture Photo Frame9 x 6 x 4in","Wilko","6x4in","Wood","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","311819","Wilko White Multi Aperture Photo Frame9 x 6 x 4in","Wilko","6x4in","White","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","326478","Wilko Dorchester Silver Photo Frame 7 x 5in","Wilko","9x7in","Silver","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","326479","Wilko Dorchester Gold Photo Frame 7 x 5in","Wilko","7x5in","Gold","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","326492","Wilko Glitter Photo Frame 3 x 3in","Wilko","3x3in","Silver","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","326493","Wilko Glitter Photo Frame 6 x 4in","Wilko","6x4in","Silver","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","326494","Wilko Glitter Photo Frame 7 x 5in","Wilko","7x5in","Silver","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","326495","Wilko Glitter Photo Frame Silver 6 x 4in","Wilko","6x4in","Silver","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","326496","Wilko Glitter Photo Frame Silver 7 x 5in","Wilko","7x5in","Silver","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","339717","Wilko Glitz Heart Shaped Photo Frame 4 x 4in","Wilko","4x4in","Silver","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","339718","Wilko Butterfly Glitter Frame 5 x 7in","Wilko","5x7in","Silver","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","339721","Wilko Mother Of Pearl Photo Frame 6 x 4in","Wilko","6x4in","Silver","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","339722","Wilko Mother Of Pearl Frame 7 x 5in","Wilko","7x5in","Silver","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","339723","Wilko Mother Of Pearl Frame 8 x 6in","Wilko","8x6in","Silver","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","339724","Wilko Mother Of Pearl Photo Frame 10 x 8in","Wilko","10x8in","Silver","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","339749","Wilko Cream Distressed Photo Frame 5 x 5in","Wilko","12x20x18.5cm","Cream","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","339758","Wilko Cream Distressed Photo Frame 7 x 5in","Wilko","15x20x24cm","Cream","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","339759","Wilko Cream Distressed Photo Frame 8 x 6in","Wilko","19x22.5x26cm","Cream","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","339760","Wilko Cream Distressed Photo Frame 10 x 8in","Wilko","20x27.5x31.7cm","Cream","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","339761","Wilko Cream Distressed Photo Frame 12 x 10in","Wilko","2x32.5x37.5cm","Cream","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436360","Wilko Double Silver Photo Frame 5 x 7in Each","Wilko","Double Frame","Silver","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436361","Wilko Pewter Photo Frame 11 x 14in","Wilko","11x14in","Brown","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436362","Wilko Pewter Multi Aperture 20 x 24in","Wilko","Multi App Frame","Brown","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436363","Wilko Gold Dorchester Multi Aperture Photo Frame20 x 24in","Wilko","Multi App Frame","Gold","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436364","Wilko Silver Dorchester Multi Aperture PhotoFrame 20 x 24in","Wilko","Multi App Frame","Silver","1","PS, PVC","No",NA,NA,NA,NA,NA,0.65
"HOM","PHO","436365","Wilko Rustic Frame Multi Aperture Photo Frame20 x 24in","Wilko","Multi App Frame","Brown","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436366","Wilko Black Box Multi 6 Aperture Photo Frame16 x 16in","Wilko","Multi App Frame","Black","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436367","Wilko White Box Multi 6 Aperture Photo Frame16 x 16in","Wilko","Multi App Frame","White","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436368","Wilko Grey Box Multi 6 Aperture Photo Frame16 x 16in","Wilko","Multi App Frame","Grey","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436369","Wilko Grey Photo Frame 8 x 8in","Wilko","8x8in","Grey","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436370","Wilko Grey Photo Frame 12 x 12in","Wilko","12x12in","Grey","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436371","Wilko Black Photo Frame 8 x 8in","Wilko","8x8in","Black","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436372","Wilko Black Photo Frame 12 x 12in","Wilko","12x12in","Black","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436373","Wilko White Photo Frame 8 x 8in","Wilko","8x8in","White","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436374","Wilko White Photo Frame 12 x 12in","Wilko","12x12in","White","1","MDF, glass","No",NA,NA,NA,NA,NA,0.65
"HOM","PHO","436375","Wilko Light Wood Photo Frame 8 x 8in","Wilko","8x8in","Wood","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436376","Wilko Light Wood Photo Frame 12 x 12in","Wilko","12x12in","Wood","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436377","Wilko Black Photo Frame 3.5 x 5in","Wilko","3.5x5in","Black","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436378","Wilko White Photo Frame 3.5 x 5in","Wilko","3.5x5in","White","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436379","Wilko Light Wood Photo Frame 3.5 x 5in","Wilko","3.5x5in","Wood","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436380","Wilko Grey Photo Frame 3.5 x 5in","Wilko","3.5x5in","Grey","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436381","Wilko Grey Photo Frame 4 x 6in","Wilko","4x6in","Grey","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436382","Wilko Grey Photo Frame 5 x 7in","Wilko","5x7in","Grey","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436383","Wilko Grey Photo Frame 6 x 8in","Wilko","6x8in","Grey","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436384","Wilko Grey Photo Frame 8 x 10in","Wilko","8x10in","Grey","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436385","Wilko Grey Photo Frame 10 x 12in","Wilko","10x12in","Grey","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436386","Wilko Grey Photo Frame 11 x 14in","Wilko","11x14in","Grey","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436387","Wilko Grey Photo Frame 16 x 20in","Wilko","16x20in","Grey","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436388","Wilko Grey Triple Photo Frame 6 x 4in Each","Wilko","Multi 3x 6x4","Grey","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436390","Wilko Rococo Multi Aperture Photo Frame","Wilko","Multi App Frame","White","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436391","Wilko Family Multi Aperture Photo Frame","Wilko","Multi App Frame","White","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436392","Wilko Love Multi Aperture Photo Frame","Wilko","Multi App Frame","White","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436398","Wilko Distressed Grey Photo Frame 5 x 5in","Wilko","5x5in","Grey","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436399","Wilko Distressed Grey Photo Frame 5 x 7in","Wilko","5x7in","Grey","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436400","Wilko Distressed Grey Photo Frame 6 x 8in","Wilko","6x8in","Grey","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436401","Wilko Distressed Grey Photo Frame 8 x 10in","Wilko","8x10in","Grey","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436402","Wilko Distressed Grey Photo Frame 10 x 12in","Wilko","10x12in","Grey","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436403","Wilko Silver Effect Decorative Frame 6 x 4in","Wilko","6x4in","Silver","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436404","Wilko Silver Decorative Photo Frame 5 x 7in","Wilko","5x7in","Silver","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436405","Wilko Silver Decorative Frame 6 x 8in","Wilko","6x8in","Silver","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436407","Wilko Glass and Silver Border Photo Frame3.5 x 5in","Wilko","3.5x5in","Clear","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436408","Wilko Silver Border Glass Frame 4 x 6in","Wilko","4x6in","Clear","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436409","Wilko Silver Border Glass Photo Frame 7 x 5in","Wilko","7x5in","Clear","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436410","Wilko Silver Border Glass Photo Frame 6 x 8in","Wilko","6x8in","Clear","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436411","Wilko Beaded Mirrored Photo Frame 6 x 4in","Wilko","6x4in","Gold","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436412","Wilko Beaded Mirrored Photo Frame 5 x 7in","Wilko","5x7in","Gold","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436413","Wilko Beaded Mirrored Photo Frame 6 x 8in","Wilko","6x8in","Gold","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436414","Wilko Beaded Mirrored Photo Frame 8 x 10in","Wilko","8x10in","Gold","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436415","Wilko Silver Box Photo Frame 8 x 10in","Wilko","8x10in","Silver","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436416","Wilko Silver Box Fram 8 x 6in","Wilko","8x6in","Silver","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436417","Wilko Box Photo Frame White 4 x 4in","Wilko","4x4in","White","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436418","Wilko Box Photo Frame White 6 x 6in","Wilko","6x6in","White","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436419","Wilko Box Photo Frame White 8 x 8in","Wilko","8x8in","White","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436420","Wilko Box Photo Frame White 12 x 12in","Wilko","12 x 12in","White","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436422","Wilko Silver Lace Effect Photo Frame 6 x 4in","Wilko","6x4in","Silver","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","436423","Wilko Silver Lace Effect Photo Frame 7 x 5in","Wilko","7x5in","Silver","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","437155","Wilko Grey Multi Aperture Photo Frame","Wilko","Multi 9x 6x4","Grey","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","57909","Wilko Clip Frame 16 x 12in","Wilko","16x12in","White","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","64746","Wilko Clip Frame  20 x 16in","Wilko","20x16in","Clear","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","7779","Wilko Clip Frame A4","Wilko","A4","Metal","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","78695","Wilko Plastic Front Clip Frame 24 x 20in","Wilko","24x20in","Clear","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","78697","Wilko Clip Frame 32 x 24in","Wilko","32x24in","Clear","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","78698","Wilko Clip Frame 39 x 27in","Wilko","39x27in","Clear","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","SP1","452337","Pebbles Canvas 3pk","Arthouse","20 x 60cm",NA,"3","Canvas","No",NA,NA,NA,NA,NA,0.6
"HOM","SP1","452338","Pug Canvas Wall Art Black and White 40 x 40cm","Arthouse","40 x 40cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.88
"HOM","SP1","452339","Dream Big Hearts Canvas 3pk","Arthouse","20 x 60cm",NA,"3","Canvas","No",NA,NA,NA,NA,NA,0.6
"HOM","SP1","452341","Life's Better Canvas Wall Art Black and White40 x 40cm","Arthouse","40 x 40cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.88
"HOM","SP1","452342","Purple Hearts Canvas Wall Art 3pk 20 x 60cm","Arthouse","20 x 60cm",NA,"3",NA,NA,NA,NA,NA,NA,NA,0.88
"HOM","SP1","452343","Enjoy Canvas","Arthouse","40 x 50cm",NA,"1","Canvas","No",NA,NA,NA,NA,NA,0.6
"HOM","SP1","452346","Glass Bottles Canvas","Arthouse","30 x 30cm",NA,"1","Canvas","No",NA,NA,NA,NA,NA,0.6
"HOM","SP1","452347","Watering Can Canvas Wall Art 30 x 30cm","Arthouse","30 x 30cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.88
"HOM","SP1","452351","Red Tulip Basket Canvas Wall Art 48 x 48cm","Arthouse","48 x 48cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.88
"HOM","SP1","452354","Butterfly Canvas","Arthouse","30 x 30cm",NA,"1","Canvas","No",NA,NA,NA,NA,NA,0.6
"HOM","SP1","452355","Pink Floral Canvas Wall Art 30 x 30cm","Arthouse","30 x 30cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.88
"HOM","SP1","452415","Buddha Canvas","Arthouse","48 x 48cm",NA,"1","Canvas","No",NA,NA,NA,NA,NA,0.6
