"Article","Web Description","Brand","Type","Colour","Pack Qty","Size","DQ Score"
"347899","Wilko Party Feet  Heel Cushions 1 Pair","Wilko","Insoles and Cushions",NA,"1",NA,0.9125
"347900","Wilko Party Feet  Heel Shields 1 Pair","Wilko","Insoles and Cushions",NA,"1",NA,0.9125
"348279","Wilko Nit Comb  Metal","Wilko","Combs and Brushes",NA,"1",NA,0.86
"348280","Wilko Throat Lozenges 24pk","Wilko","Sore Throat",NA,"24pk",NA,0.9125
"348291","Wilko Glasses Wipe 3pk","Wilko","Wipes",NA,"1",NA,0.9125
"348292","Wilko Dry Eye Drop 10ml","Wilko","Eye Drops, Sprays and Brighteners",NA,"1",NA,0.9125
"348293","Wilko Eye Brightener 10ml","Wilko","Eye Drops, Sprays and Brighteners",NA,"1",NA,0.9125
"348295","Wilko All In One For All Lenses 250ml","Wilko","Lens Cleaning Spray and Solution",NA,"1",NA,0.9125
"348296","Wilko Ginkgo Biloba Extract 30pk","Wilko","Energy",NA,"1",NA,0.9125
"348299","Wilko Omega 3 Fish Oil 90pk","Wilko","Heart Health",NA,"90",NA,0.9125
"348300","Wilko Multivitamins and Iron 180pk","Wilko","Health and Vitality",NA,"180",NA,0.9125
"348301","Wilko A-Z Multivits and Minerals 90pk","Wilko","Health and Vitality",NA,"90",NA,0.9125
"348303","Wilko Vitamin C Chewy 90pk","Wilko","Immune System",NA,"90",NA,0.9125
"348306","Wilko Vitamin C and Zinc Tablets 60pk","Wilko","Immune System",NA,"60",NA,0.9125
"348307","Wilko Glucosamine 180pk","Wilko","Joint Care",NA,"180",NA,0.9125
"348308","Wilko Glucosamine 90pk","Wilko","Joint Care",NA,"90",NA,0.9125
"348309","Wilko Zinc 90pk","Wilko","Immune System",NA,"90",NA,0.9125
"348310","Wilko Glucosamne Extra High Strength 30pk","Wilko","Joint Care",NA,"1",NA,0.9125
"348311","Wilko Glucosamine and Chondroitin with Manganese90s","Wilko","Joint Care",NA,"1",NA,0.9125
"348312","Wilko High Strength Glucosamine MSM andChondroitin Tablets 30pk","Wilko","Joint Care",NA,"1",NA,0.9125
"348313","Wilko Vegetarian High Strength Garlic Capsules860mg 30pk","Wilko","Heart Health",NA,"1",NA,0.9125
"348314","Wilko Starflower Oil 1000mg 30pk","Wilko","Womens Health",NA,"30",NA,0.9125
"348315","Wilko Calcium and Vitamin D 90pk","Wilko","Womens Health",NA,"90",NA,0.9125
"348316","Wilko Magnesium B6 30pk","Wilko","Womens Health",NA,"30",NA,0.86
"348317","Wilko Selenium With Vitamins 60pk","Wilko","Immune System",NA,"60",NA,0.9125
"348318","Iron Tablets 14mg 90pk","Wilko","Womens Health",NA,"90",NA,0.8625
"348320","Wilko B Complex 90pk","Wilko","Energy",NA,"90",NA,0.9125
"348321","Wilko Folic Acid 90pk","Wilko","Womens Health",NA,"90",NA,0.86
"348322","Wilko Pregnancy Tablets 30pk","Wilko","Womens Health",NA,"30",NA,0.9125
"348323","Wilko Cranberry Extract Tablets 200mg60pk","Wilko","Womens Health",NA,"60",NA,0.86
"348324","Wilko Mens Health Tablets 30pk","Wilko","Health and Vitality",NA,"30",NA,0.9125
"348325","Wilko Vitamin D 90pk","Wilko","Health and Vitality",NA,"90",NA,0.9125
"348326","Wilko Skin Hair and Nail Tablets 30pk","Wilko","Womens Health",NA,"30",NA,0.9125
"348328","Wilko Co-Enzyme Q10 and Vitamin B1 30pk","Wilko","Energy",NA,"30",NA,0.9125
"348329","Wilko Pill Organiser","Wilko","Pill Organiser",NA,"1",NA,0.9125
"348431","Wilko Digital Thermometer","Wilko","Thermometers",NA,"1",NA,0.9125
"348433","Wilko Ear Plugs  6pk","Wilko","First Aid Kits and Accessories",NA,"1",NA,0.9125
"348437","Wilko First Aid Kit Travel","Wilko","First Aid Kits and Accessories",NA,"1",NA,0.9125
"348441","Wilko Sterile Adhesive Dressing 5pk","Wilko","Plasters, Dressings and Pads",NA,"5",NA,0.9125
"348442","Wilko Blister Plasters 5pk","Wilko","Plasters, Dressings and Pads",NA,"5",NA,0.9125
"348449","Wilko Tubular Bandage D","Wilko","Bandages and Supports",NA,"1",NA,0.9125
"348450","Wilko Tubular Bandage C","Wilko","Bandages and Supports",NA,"1",NA,0.9125
"348451","Wilko Elasticated Ankle Support","Wilko","Bandages and Supports",NA,"1",NA,0.9125
"348453","Wilko Extra Tough Plasters 12pk","Wilko","Plasters, Dressings and Pads",NA,"12",NA,0.9125
"348454","Wilko Plaster Kids 30pk","Wilko","Plasters, Dressings and Pads",NA,"30",NA,0.9125
"348455","Wilko Waterproof Dressing Strips 10pk","Wilko","Plasters, Dressings and Pads",NA,"10",NA,0.9125
"348456","Wilko Fabric Dressing Strip 10pk","Wilko","Plasters, Dressings and Pads",NA,"10",NA,0.9125
"348457","Wilko Plaster Sensitive 36pk","Wilko","Plasters, Dressings and Pads",NA,"36",NA,0.9125
"348458","Wilko Blue Plaster 40pk","Wilko","Plasters, Dressings and Pads",NA,"40",NA,0.9125
"348459","Wilko Washproof Plaster 40pk","Wilko","Plasters, Dressings and Pads",NA,"1",NA,0.9125
"348468","Corn Removal Plasters 6pk","Wilko","Pens and Removal Systems",NA,"1",NA,0.8625
"348473","Wilko Callous Pads 2pk","Wilko","Plasters, Dressings and Pads",NA,"2",NA,0.9125
"348474","Wilko Foam Corn Protectors 9pk","Wilko","Insoles and Cushions",NA,"1",NA,0.9125
"348475","Wilko Fleecy Padding Sheet 1pk","Wilko","Plasters, Dressings and Pads",NA,"1",NA,0.9125
"348495","Wilko Menopause Mid Stream","Wilko","Menopause Tablets",NA,"1",NA,0.86
"348497","Wilko Dancing Feet 1pk","Wilko","Insoles and Cushions",NA,"1",NA,0.9125
"348498","Wilko Gel Toe Protector 1pk","Wilko","Insoles and Cushions",NA,"1",NA,0.9125
"348499","Wilko Gel Bunion Protector 1pk","Wilko","Insoles and Cushions",NA,"1",NA,0.9125
"348500","Wilko Gel Heel Cushion 1pk","Wilko","Insoles and Cushions",NA,"2",NA,0.9125
"348502","Wilko Blue Cohesive Bandage","Wilko","Bandages and Supports",NA,NA,"7.5x4.5cm",0.9125
"348504","Wilko Antiseptic Wipes 10pk","Wilko","Wipes, Disinfectants and Creams",NA,"10",NA,0.9125
"348507","Wilko Tubular Bandage Size E","Wilko","Bandages and Supports",NA,"1",NA,0.9125
"348508","Wilko Skin Closure Strips 8pk","Wilko","Plasters, Dressings and Pads",NA,NA,NA,0.825
"348510","Wilko Non Adherent Pads 5pk","Wilko","Plasters, Dressings and Pads",NA,"5pk",NA,0.9125
"348511","Wilko Fabric Strapping 3m","Wilko","Plasters, Dressings and Pads",NA,NA,"3mx2.5cm",0.9125
"348512","Wilko Elasicated Knee Support","Wilko","Bandages and Supports",NA,"1",NA,0.9125
"348513","Wilko Graze Plaster 5pk","Wilko","Plasters, Dressings and Pads",NA,NA,NA,0.825
"348514","Wilko Nasal Strips 10pk","Wilko","Blocked Nose",NA,"1",NA,0.9125
"348515","Wilko Cushioned Plaster 20pk","Wilko","Plasters, Dressings and Pads",NA,"1",NA,0.9125
"348518","Wilko Aquaproof Plasters 16pk","Wilko","Plasters, Dressings and Pads",NA,"16",NA,0.9125
"348519","Wilko Fabric Plasters 40pk","Wilko","Plasters, Dressings and Pads",NA,"40",NA,0.9125
"349944","Lint 10 x 45cm","Wilko","Plasters, Dressings and Pads",NA,"1",NA,0.8625
"350622","Wilko Nasal Spray Beclometasone 10 Sprays","Wilko","Nasal Spray",NA,"1",NA,0.9125
"351223","Pink Cohesive Bandage","Wilko","Bandages and Supports",NA,"1",NA,0.8625
"413414","Wilko Kids Chewy Multi Vitamins and Minerals 90pk","Wilko","Childrens Vitamins",NA,"30",NA,0.9125
"62851","Wilko Dry Tickly Cough 200ml","Wilko","Cough Medicines",NA,NA,"200ml",0.9125
"348448","Wilko Functional Stretch Bandage","Wilko Functional","Bandages and Supports",NA,NA,"5x4m",0.9125
"435264","XLS Max Strength 20pk","XLS Medical","Slimming Aid",NA,"20pk",NA,0.8125
"224733","Zovirax Cold Sore Cream 2g","Zovirax","Creams and Lotions",NA,NA,"2g",0.9125
